School DBN,school_avg_attendance,school_std_attendance
03M250,91.26245002635883,6.127113175447978
03M256,92.42059130171137,4.996980155869054
03M258,92.86417966561567,5.409138344231099
03M291,94.64192473349154,8.038972109971457
03M299,81.41695300362043,7.805980079232229
03M307,85.15007763740145,9.769938144591388
03M333,94.1267767828582,3.25498154269653
03M334,97.37724551974647,2.0416319628077524
03M402,81.9598236456259,7.059610393128165
03M403,85.73230780989905,5.845937481598601
03M404,65.8725194399873,9.060565531402693
03M415,83.10767817723723,17.687167613499046
03M417,91.62235234779283,3.494060520253093
03M421,91.20099779212805,5.307941903949634
03M452,94.3520784258324,3.146890568436783
03M479,96.84543616002287,1.422104952197732
03M485,95.14651389390613,2.982716561585667
03M492,85.77674319614677,5.912383555769723
03M494,80.47177256979643,8.568487541909937
03M505,54.50872950398927,11.5662487275319
03M541,97.41391712737014,1.5412356560281146
03M859,94.07050631822844,5.849675018261161
03M860,78.61296856686408,18.10508898049488
03M862,95.38706211466238,4.01647731700118
04M007,87.50961226708684,6.918519447602429
04M012,96.86726635178297,2.4842294269621665
04M037,90.09508508131925,5.756869167772843
04M038,88.54060164034178,8.196900323878353
04M057,90.49716741712356,5.767593356897728
04M072,89.13933497964508,5.741145163775183
04M083,92.27261324607971,5.271242868679849
04M096,90.09835135651953,6.280875344171976
04M102,89.74221974313126,6.529748439126854
04M108,88.48876254264395,6.548954723751124
04M112,89.11654293585492,7.436917378952596
04M146,90.25693679968086,5.731903318771235
04M155,91.1390844078914,4.855025909456636
04M171,92.35425878483805,4.6563924464457305
04M182,91.28482718828523,4.953558904742771
04M206,91.99700771226385,4.614738289610348
04M224,94.32268819039913,3.8024473115607704
04M310,59.6653654379823,10.512023501328823
04M372,85.61468412776033,16.369662808532226
04M375,86.1982814905742,9.138946681198174
04M377,91.91045601783618,5.47975843583698
04M435,94.04065709384315,4.027985086495003
04M495,94.19634856608872,5.789398424187481
04M497,92.6661567703308,4.706637953596344
04M555,96.87289536473598,2.294815276072936
04M610,90.65619005436588,15.74482804787929
04M680,88.49685305425552,4.808160110420983
04M825,92.74901384389132,4.5620513666004
04M964,92.07418551389064,4.159350807525988
05M030,89.70148141661379,7.2942751985762975
05M036,89.53083688302233,7.153714503456808
05M046,88.29336519262898,6.300378800698163
05M092,89.10214174941798,7.370113196496564
05M123,90.24431883917961,6.406703505084409
05M125,90.62932488476388,5.760715679593482
05M129,88.45900859141145,6.149788255282636
05M133,88.87653285196707,6.699456150689499
05M148,82.89914682447076,15.779835794629296
05M154,90.54114898550651,6.426516456705008
05M157,76.34258458904577,7.206301720064403
05M161,90.00514737275061,7.120841618508195
05M175,90.18911158634131,6.6527630911063
05M194,91.63683267861515,4.322185312588834
05M197,88.18418300381526,6.188445592840634
05M200,86.20233567949876,7.653223496408323
05M285,58.75392589210442,10.180696642797718
05M286,86.24830486922797,7.341855528014711
05M304,84.78870006418958,6.486225732409478
05M318,91.01072963188226,7.720563384605816
05M362,90.62027286585452,14.728574142665968
05M369,82.44889875465476,8.9843868541565
05M499,85.08644341755816,18.470740137194696
05M514,84.5723622773876,6.627305956973697
05M517,94.32344743847912,4.068562788895026
05M670,88.09430778868874,16.593039256083458
05M692,95.3052944288289,2.953025215209543
06M004,91.53264914275196,5.714639201137547
06M005,91.69282364916772,5.16853219859995
06M008,93.23701362455527,4.947142050168185
06M018,94.15038258847291,4.496547895200978
06M028,92.21312696088432,4.7644791891797125
06M048,93.57001235140362,4.72341927368486
06M052,91.94460371070063,6.741256585682732
06M098,90.82394600308851,6.072115996476418
06M103,95.36511029734342,2.969377734481514
06M115,90.19129443839726,6.205403146414184
06M128,91.28491601772795,5.339342775422126
06M132,93.21839628492924,5.267430504672567
06M143,91.93763322348195,5.993530175589598
06M152,91.92573449557602,5.991191086039193
06M153,92.61214406577882,3.9945211665658804
06M173,92.17419408997687,4.445238705103559
06M178,94.66896708584913,3.8831490372792157
06M187,94.8399377640268,3.1901903235346087
06M189,92.30128040453975,5.230309432356226
06M192,91.14370126545303,5.815357451232358
06M209,94.09100366974272,5.054134534508835
06M210,93.5907080956997,4.54522893836799
06M211,83.22226771244404,9.822256872823916
06M223,95.33333504932618,3.3679292973016683
06M278,94.56831763530379,4.0131401710954
06M293,90.3960079921929,15.232882215985747
06M311,95.61684494284165,3.007873910115812
06M314,95.73855482507263,2.409893985519887
06M319,95.4983499457508,3.117872147332191
06M322,92.25529365809334,4.832413751535319
06M324,92.95590423608621,3.7251295818301986
06M328,88.66101291762685,5.840847300479254
06M346,82.63072400466382,14.748703817756306
06M348,88.53952593915186,11.668705021406574
06M349,93.097002145485,4.503483721331968
06M366,93.23658200615724,4.915644357740642
06M368,93.26225831156113,4.309000523942572
06M423,77.00450171542136,7.487742525835515
06M462,81.89587428635637,7.872688550234581
06M463,89.50700565067353,3.227501310406747
06M467,80.53325138533224,8.400142369568158
06M468,88.7887645041383,5.5406303271135355
06M513,94.46777618566325,3.532937000356773
06M528,97.11431525487033,2.6570932215555194
06M540,85.33821892967538,9.949179864033828
06M552,91.36934750506,6.499784629733698
07X001,89.44408142525951,5.584959648654721
07X005,89.58184299414053,5.732936706990323
07X018,89.90765976931588,6.389512817957784
07X025,90.97559400744062,6.0785830746505445
07X029,90.10826078608025,5.547142225696809
07X030,89.36948465768643,5.40253376130889
07X031,92.02907251626986,5.6035954795847855
07X043,89.8713396806759,5.705122135158793
07X049,91.39997570809597,4.815663781350245
07X065,87.82279300783945,6.713141843648291
07X151,88.73933430780033,6.930868685796535
07X154,92.78767058663182,4.274734262390277
07X157,88.30345684340904,6.600725536913448
07X161,89.01374759948547,7.73779178492842
07X179,89.09569205856353,5.716201184703151
07X221,89.09173231642511,15.224009516614014
07X223,89.75209150810011,11.530701915994792
07X224,89.09969383980025,6.743014922762879
07X259,85.3002394485831,5.554532329550473
07X277,88.14020040871475,6.546678654664903
07X296,89.99993026540605,5.0979975623862845
07X298,90.26362497601865,6.154411758890655
07X334,88.91422235259978,4.317168954186015
07X343,92.65880710177052,5.638481583265187
07X359,92.94678656057307,6.233386827023298
07X369,92.10718894588595,4.766964010751707
07X379,53.20269596129671,12.907953688929567
07X381,56.9689717766751,11.47390676648932
07X427,80.77999179731268,10.283713993827668
07X473,76.5800291542697,5.325741502673532
07X495,93.83402000211719,6.241313914753134
07X500,87.93968957479512,16.876404435921735
07X522,80.6375295450644,5.959458355937674
07X527,85.53237732554237,6.319527284205299
07X548,82.19988164277093,7.423232235190823
07X551,82.54028762315349,12.140385005169025
07X557,56.537290688113465,10.321978044775769
07X584,89.51886218727186,7.484073549697339
07X600,86.50838024716533,6.475472445749701
07X670,82.16416519700836,6.452127220374738
08X014,93.00531067604602,3.9164394894514447
08X036,93.20617006240796,3.4322905506529557
08X048,89.63073446499142,6.329971291226586
08X062,89.69300789822161,6.104132775554085
08X069,92.00642184810755,5.969183027925049
08X071,92.97075122332527,4.140860045451312
08X072,90.07067899547138,6.142264136818231
08X075,90.62086568237757,5.840654761392118
08X093,89.41576951728263,7.014077148810226
08X100,89.89370723733815,6.411325484960876
08X101,94.5892845408523,3.1431893760613683
08X107,88.27666428153212,7.608046987940672
08X119,91.86731298015386,4.596427771003709
08X123,91.99054869160135,5.139276619349951
08X130,90.38655125744096,5.27643074627816
08X131,91.36472560227861,6.145591465405645
08X138,89.72330920306551,6.500734674563592
08X140,89.80402571763457,6.3388277057283915
08X146,89.87254067809072,6.020514424178094
08X152,92.4658409260712,4.816614801792505
08X182,92.38128661624219,4.933304333244172
08X269,85.19302588417735,13.984047798962665
08X282,78.87169529985742,6.912333892322278
08X293,83.55383931812584,7.17341067128368
08X301,88.02697274088777,5.624098178258228
08X302,90.5756762642001,4.634731492959622
08X304,92.81860459873869,4.0615751654809165
08X312,83.61871109034227,7.94668315025318
08X320,83.04518194497561,7.590461034745246
08X333,89.54591120422306,5.943418045466734
08X337,92.89084587163545,5.175946289626868
08X348,83.58489900311469,7.767149162149494
08X349,82.47762239642434,7.830268457401275
08X367,84.25587304700522,14.075543152112639
08X371,91.42704232712299,5.999566055230797
08X375,90.21613649318957,6.006775921931488
08X376,82.86231988145755,14.18070837866917
08X377,60.435753312487755,9.696965826549397
08X392,91.75376948356023,5.205205313441024
08X405,85.33009530702935,6.021530480739732
08X424,91.62046230538756,4.72163914673565
08X432,84.35268705547985,9.28596363664334
08X448,92.14541170003773,4.892771058898868
08X452,80.04600163277057,6.153305807862198
08X467,89.32429950541207,6.441980197422193
08X519,100.0,
08X530,81.80717186184533,8.960246928257256
08X537,53.110462956087915,9.25857678208258
08X558,81.99550046181608,7.639568335016995
08X559,70.25384628484032,8.352331770340315
08X561,83.3453281399727,7.1351211304006865
08X562,92.19728590022862,5.329216939148351
08X583,88.96438129270778,6.160672908737976
09X004,87.62758035557492,6.022166653036322
09X011,89.53901946865494,6.338327383957116
09X022,92.90120779693522,4.2740142753758015
09X028,90.18890608300643,5.5576970945517905
09X035,92.55616136123635,4.534124658401821
09X042,92.85640222171415,4.448826285702146
09X053,89.50994846636279,5.975342039844847
09X055,90.43277959346014,4.780261676036792
09X058,88.36690943300592,7.636758496213664
09X063,89.86082227250938,5.168962534077188
09X070,89.70947315498329,6.134106298100341
09X073,88.63677368327522,6.740901931398469
09X088,91.3351867258749,4.900286614245156
09X109,88.88271222410957,6.714341494343446
09X110,91.76590084713949,5.3222788893438
09X114,91.3531941880661,5.33578894254828
09X117,90.4406457630062,8.946470991011497
09X126,89.6686038820609,6.827223371038658
09X128,93.81688516757558,6.5478565553369075
09X132,88.84810797802272,6.688163634417525
09X163,93.36131854327104,4.421780031279312
09X170,91.76213404491101,5.286879532286126
09X199,91.33173550936255,5.202225018521293
09X204,92.93529667260455,4.493946268324246
09X215,91.46800807639292,6.000586479262811
09X218,93.11928003687176,4.036341267143315
09X219,88.54305455244496,5.240327603678781
09X227,84.60528557117368,5.206672292134762
09X229,88.28893308410666,7.240528380612113
09X231,87.57837988700801,13.860783038972789
09X232,90.76949617686005,4.508708998755201
09X236,93.02280479911235,4.666609492509705
09X241,84.06659414432261,14.615008426512345
09X250,88.58110680064068,6.424443010549138
09X252,83.9297361775791,6.376841042797581
09X260,91.36787001129953,5.049904530869458
09X263,81.49671332737152,14.626452104061164
09X274,84.84425762824793,7.802153514743769
09X294,92.59873220362329,4.119813180675106
09X297,84.90447584234806,8.626709700207277
09X303,93.09313259584121,6.205091972873738
09X311,91.67223030307072,5.309185456088296
09X313,91.5154241900948,5.69654428871177
09X323,88.23076038516889,6.185607279369381
09X324,89.66392059169333,12.352965965864875
09X327,85.12988761609658,14.9779358521853
09X328,91.54154081590232,4.488592011720273
09X329,84.73420306954728,5.454908708746095
09X339,91.6200983928629,3.827315939445613
09X350,66.5170279431114,16.080517098009263
09X361,93.86004110813212,4.258333834866948
09X365,88.63694832609002,6.665372945503088
09X403,79.90740259456916,8.9407156160142
09X404,73.40131320893337,9.843817296947808
09X412,82.86804381281777,5.982157709808956
09X413,88.95383500922931,16.30910806913352
09X443,91.25786764499432,5.621524789445284
09X449,92.00782162942271,5.1816507499414675
09X454,92.22241918706165,6.155217408604858
09X457,90.13361209690136,5.861888124340206
09X505,88.45903871090327,14.533076903037168
09X517,76.59017915505834,6.746916735284706
09X525,78.77711718813285,9.483892623157804
09X543,76.6676795421456,6.518260367822656
09X555,94.29859677253383,4.853012518701027
09X564,84.39827830422371,10.917521124986738
09X568,88.31216089623724,13.368145070086372
09X593,94.48076265051871,4.691615086664263
09X594,90.19713637884811,5.394105610137128
10X003,91.73483637660314,6.849753195140655
10X007,95.77315743170715,2.9342994280333574
10X008,91.44261877660507,5.270547082884887
10X009,90.19181237967918,5.860936263981913
10X015,93.7091401087509,4.485447931702827
10X020,90.7082829058051,5.62082246240942
10X023,89.49268619355195,5.454887521052286
10X024,95.1616358488118,2.5351239291460708
10X032,90.49231099317038,5.593913985062759
10X033,90.16619248628743,7.240911186106462
10X037,89.85885330263238,7.235420346358521
10X045,90.35686394573904,7.38803310267745
10X046,90.80753189622772,4.728672339072486
10X051,92.32273322250273,4.864503797574396
10X054,93.32975071155748,4.362006580029702
10X056,92.81261403827655,4.182474194301187
10X059,89.71070088030183,5.961700634422137
10X077,92.04174220437672,5.074480098326842
10X080,92.76559075238617,5.761529344023934
10X081,93.43844202476771,3.581550430174915
10X085,91.79913705345601,4.51096754009291
10X086,92.71184582549928,4.837018729996268
10X091,91.4006523842724,5.371579847693695
10X094,90.56974704018394,6.246290295631217
10X095,91.09069739842931,5.252744490098776
10X118,91.17667517414743,4.98630419569221
10X141,89.64983653909289,15.229368583194637
10X159,91.02216343324291,7.272728188327778
10X205,92.26403235434228,4.12135042782097
10X206,90.44652862115305,4.964696227738804
10X207,90.81319159527514,5.292093151437038
10X209,93.61080592071778,4.628671277935124
10X213,78.96718305662952,7.836176284590993
10X225,83.19927925348301,15.347203891778996
10X226,93.52104994134643,3.8489995943997224
10X228,98.08389212288422,1.5638311708601196
10X237,79.24939381216551,7.718052892815482
10X243,86.27183949459702,13.590822648844753
10X244,92.4199027358116,4.307709026821226
10X246,91.68475216638579,5.112497079490086
10X254,91.54271969574252,5.655759782796127
10X264,84.58305969230193,6.075046537505761
10X268,85.26045615193786,8.313015740699521
10X279,93.5675162984153,4.278009066024351
10X280,91.83377282892984,5.084337840287707
10X284,78.31945921514897,10.13239614269954
10X291,90.97507489759423,5.841091629294202
10X306,92.20604699961605,6.614242731278771
10X307,94.86934333380715,3.5151957755148264
10X308,92.77199610017786,5.815062776804171
10X310,92.73510181609943,4.65625848584388
10X315,92.55028534139905,5.19027690102718
10X319,68.63306363247484,11.738144481806282
10X331,94.22054071188178,4.096024924351253
10X340,91.43830349787417,6.567026648137861
10X342,87.58375839765093,16.122331287959067
10X344,93.9560968330047,3.8994405863513806
10X351,76.08473958503137,7.079675365946476
10X353,91.3446602158188,4.896258083811008
10X360,90.32728327636765,7.528404538707687
10X363,92.93778340399675,4.597455984445431
10X368,88.58793030482632,16.182614903570464
10X374,85.01996581105752,7.181022744186494
10X382,91.67293407002953,4.353159818466134
10X386,93.38624331592194,3.924801699684371
10X390,94.88288877298925,3.2889470694158875
10X391,91.7472761071315,4.7680897828328055
10X396,94.15690456035938,3.905491612393533
10X397,79.34368931312903,7.9249015981103215
10X433,84.42851143562012,8.797242065595503
10X434,89.0809903835928,5.6934664373289685
10X437,91.2762132763286,4.683779888644669
10X438,94.32715840910754,3.6243387051875056
10X439,87.43458041459017,6.461965506483813
10X440,82.3434766711072,6.540038435163207
10X442,91.9339414018127,5.0342988616756825
10X445,96.85167710361468,2.1935571415231725
10X447,93.82832015700008,3.868297614405658
10X459,89.72046026956521,4.869788257523052
10X477,93.08499721908557,5.020886176320999
10X524,87.65479300080985,7.248431416657262
10X546,80.49335363338756,8.033482291139773
10X549,88.59060592296558,4.067510531628883
10X565,83.05429340515755,6.7439367424155625
10X696,96.25202750408587,1.729740774445714
11X016,89.03890089874773,7.6884471197667725
11X019,94.33987178596317,2.935388838081801
11X021,90.53462210076857,5.750534000120885
11X041,90.56080942887885,6.7664482701305735
11X068,91.83145201891779,5.799178593977304
11X076,91.52023168941109,4.946169568586265
11X078,90.30275177434534,6.054957769101016
11X083,94.63323514847991,3.5824777638121668
11X087,92.42220275907135,5.194668109796851
11X089,91.97269225371733,4.936671369862162
11X096,91.26508466813686,5.798546952517963
11X097,93.35534621999128,4.370418398373655
11X103,89.38025304867467,6.032495514479081
11X105,91.50408118627811,4.778147503770711
11X106,92.29874573877322,3.864356405710172
11X108,94.65791661114417,3.5128947987047914
11X111,89.45710105140667,6.25357428351689
11X112,90.78890904402762,5.839726557691664
11X121,92.05632779662164,5.461350193365903
11X127,93.57497301915106,5.431663472849054
11X144,90.14443463528623,5.957276113948545
11X153,95.21104888382848,3.366070578847337
11X160,94.07977698347176,3.4023265974801813
11X169,92.5749888585764,4.892980851151159
11X175,95.1728677780125,2.8889583186759964
11X178,93.09456871112619,4.897951955160486
11X180,94.73699125672965,5.383232548944827
11X181,93.38343229975366,5.444402988388164
11X189,91.97196238938612,5.73351902560783
11X194,93.85232680928254,3.623149744434043
11X249,93.89047335224026,4.796922501201062
11X253,83.25601671669581,10.456848523116772
11X265,80.95407388882278,6.937644869043097
11X270,82.04179462975648,14.750084997619952
11X275,87.33879902121024,4.45638272240609
11X287,89.14223945761834,6.099017296729922
11X288,89.05811840450154,5.548453475920266
11X290,89.65597606498864,7.863380641389423
11X299,84.17433955017174,6.349445827561633
11X326,91.403625837075,6.295471171043604
11X355,91.76586251690672,4.960831563276599
11X357,92.75977724244903,8.30422187191764
11X370,91.23447358399905,5.386178500086959
11X418,83.03818588313938,9.023506186635982
11X455,89.17163252712743,3.168395308147107
11X462,91.99516369224865,5.524372952725945
11X468,92.34782800160593,4.705742090139843
11X481,92.58233391747285,5.9393910310414
11X483,90.25148722127048,6.410106201523652
11X498,94.44320263267407,3.494298612117032
11X508,85.11815561210827,9.860083614066076
11X509,89.96791909359332,4.769637795366149
11X513,89.81345045890626,4.911218958924194
11X514,90.6912291304898,5.008431125077297
11X529,92.76372469604166,4.008867433458883
11X532,91.76339612605035,5.2881035223226105
11X542,88.67810723625536,5.852663733634598
11X544,85.78023298681084,5.808633052529343
11X545,75.34172136085672,10.789376637380881
11X556,90.2435564019717,7.243293647199278
11X566,90.49893182003122,7.670910672909538
11X567,90.86763528204904,5.10612840991051
12X006,88.42478971776875,6.886418781100295
12X044,89.38040013614355,6.653463886849624
12X047,92.8384332767043,3.4457964503726743
12X057,88.84282113286028,6.453182748431149
12X061,91.77362307974339,5.67105517211158
12X066,89.76793396854782,5.637432750562818
12X067,88.99016098519564,6.428353328698818
12X092,100.0,
12X098,85.22051917194895,7.040073691143715
12X129,91.4639909559757,4.8817607430399566
12X134,88.89360277207075,6.828670309420401
12X150,90.16458973774799,6.287899675223507
12X190,91.22294385259231,5.908947508273015
12X195,91.40472400109114,4.623888542539075
12X196,92.92873195119448,4.242641333102603
12X211,95.03062082085475,3.8050916148190943
12X212,90.15555133154396,6.185088534395215
12X214,89.56642309512802,6.403657234289499
12X217,90.30143565383598,6.257489854613085
12X242,87.19984980504255,14.035962519447132
12X248,77.47267297549881,7.139829523663419
12X251,81.88926940860026,6.117647291339461
12X267,86.55071893221916,13.464752975370956
12X271,82.82529756848615,14.952493180174983
12X273,89.18646286434793,6.669788505034889
12X286,92.03692654203306,5.1508832942074685
12X300,90.40715859785828,6.091954174188265
12X314,91.12869735455892,7.066707586523374
12X316,92.63574536590981,6.727080278150473
12X318,90.0531722051048,5.472183965803636
12X321,100.0,0.0
12X341,90.87643698992471,5.758671475354355
12X383,88.83461250331841,6.547229435616306
12X388,86.858861080011,9.138952390252625
12X446,72.20436140373938,8.54705731178927
12X458,93.8477921814867,4.601756367302686
12X463,92.84711897181936,4.130584368818017
12X478,89.01623893501687,9.016869156487463
12X479,80.664343159768,7.194743529182517
12X480,61.25308028103412,11.6999751524258
12X511,84.87077360610695,6.055733155798383
12X521,81.75535519471396,6.738800714865818
12X531,89.8165414945525,5.666468230518532
12X536,91.15301100954765,5.813757293896705
12X550,85.50453518199245,7.02007334825211
12X595,86.06860776128316,7.745999473564838
12X682,79.15771025691062,6.731779466527511
12X684,77.9381440641461,6.837737231321853
12X691,92.74808197995391,4.205028134291425
13K003,89.266025916154,6.266351100839125
13K008,94.97163516177459,2.7410425808359475
13K009,94.23344515384214,2.9674514702446766
13K011,94.47879954219229,3.8692633835600785
13K020,91.67678325550614,4.424561162980805
13K044,87.58202137121258,6.153441813716877
13K046,86.90914729799229,7.184043999611278
13K054,88.66906249965183,6.175730218524522
13K056,91.29872482296248,4.556522700665138
13K067,90.2540755872747,5.056761311905612
13K093,85.9046917676666,7.015169222886584
13K113,91.56604165299433,4.392197882211613
13K133,93.68793012551642,3.6175094630345095
13K256,87.8243425787434,7.578544591503409
13K265,77.70926378300625,15.786310647496673
13K266,91.56833775036222,6.849498201472057
13K270,88.35932453488662,6.762014562772785
13K282,91.506461810467,4.598844497572552
13K287,88.15039215498012,7.064558066799197
13K301,88.91058192098866,8.746895202110423
13K305,87.31725303514568,7.902442511762362
13K307,89.948293653085,5.612555065312269
13K313,93.26320333643186,5.074153152852426
13K350,80.78904738921948,6.3167017579566656
13K351,90.25094960384514,7.326359846111482
13K412,84.30011778096362,5.451052634792269
13K419,91.1745744046739,8.273173375324033
13K430,95.08765995916083,7.756167677598562
13K439,90.55050605703701,4.0068723298057645
13K483,88.69431649163784,7.931698078958816
13K492,95.77935903578961,3.194053100373986
13K499,69.76137601244817,9.270880295981105
13K527,84.96931122169431,13.717160588400674
13K553,59.33091864296863,7.999080735494162
13K594,80.4335815627053,7.15723712836362
13K595,92.10090640062143,2.947161840795233
13K605,88.5495437969332,5.625291234428086
13K616,46.290679146925946,8.702335310662805
13K670,89.09479278769908,7.567435517821975
13K674,91.0619758388211,4.576487501085687
13K691,86.89497940150277,7.335386698782924
14K016,90.15836573659419,5.168757938486844
14K017,90.74043695337005,4.844974865008261
14K018,89.71132558665532,6.396020386671313
